CustID,AgentBonus,Age,CustTenure,ExistingProdType,NumberOfPolicy,MonthlyIncome,Complaint,ExistingPolicyTenure,SumAssured,PaymentMethod,LastMonthCalls,CustCareScore,Agent,Online,Third Party Partner,Free Lancer,Large Business,Salaried,Small Business,Diploma,Engineer,Graduate,MBA,Post Graduate,UG,Under Graduate,Female,Male,AVP,Exe,Executive,Manager,Senior Manager,VP,Divorced,Married,Single,Unmarried,East,North,South,West
7003848,6030,18.0,24.0,2,6.0,24118.0,0,11.0,1073251.0,1,8,5.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7003849,3046,12.0,3.0,2,2.0,25386.0,0,5.0,557477.0,1,8,1.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003850,5333,27.0,32.0,2,2.0,28070.0,0,3.0,986661.0,1,8,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7003851,2896,14.0,14.0,4,5.0,24131.0,0,3.0,425671.0,3,9,3.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003852,2873,9.0,3.0,5,4.0,23941.0,0,2.0,407955.0,4,9,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003853,3357,17.0,7.0,5,5.0,22890.30999066293,0,10.0,443121.0,4,2,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7003854,3376,20.0,3.0,6,4.0,24117.0,1,8.0,398413.0,4,3,1.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003855,4888,15.0,5.0,4,2.0,23278.0,1,1.0,757699.0,3,4,4.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7003856,2984,18.0,6.0,5,6.0,24867.0,0,7.0,310340.0,4,1,3.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003857,2840,3.0,17.0,4,6.0,23667.0,0,1.0,400446.0,3,12,1.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7003858,4019,4.0,16.0,4,2.0,21152.0,1,2.0,450115.0,3,3,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7003859,3337,3.0,17.0,4,5.0,22890.30999066293,0,3.0,623991.0,3,9,3.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7003860,6750,13.0,27.0,4,6.0,35525.0,1,1.0,931466.0,3,11,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
7003861,2091,4.0,2.0,4,2.0,20912.0,0,2.0,265582.0,3,8,5.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7003862,5187,5.0,5.0,5,3.56536312849162,32421.0,1,4.130073800738008,689919.0,4,8,3.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
7003863,3510,4.0,18.0,5,5.0,23398.0,0,4.0,529965.0,4,8,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003864,4396,22.0,22.0,4,5.0,20935.0,1,4.0,580318.0,3,3,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7003865,3553,11.0,21.0,5,5.0,23685.0,1,5.0,685681.0,4,10,1.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003866,3670,22.0,7.0,4,4.0,22935.0,1,11.0,601814.0,3,5,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7003867,5981,36.0,18.0,4,2.0,26004.0,0,6.0,1004795.0,3,8,1.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003868,4938,10.0,20.0,2,2.0,23512.0,0,2.0,686315.0,1,8,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7003869,3069,12.0,6.0,6,2.0,21921.0,1,2.0,398962.0,4,3,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7003870,2666,8.0,13.0,4,2.0,24232.0,0,3.0,506449.0,3,10,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003871,3014,3.0,9.0,5,4.0,27400.0,0,4.0,431002.0,4,10,1.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7003872,6414,19.0,6.0,5,2.0,37729.0,0,3.0,1212233.0,4,4,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
7003873,5213,16.0,10.0,4,4.0,23695.0,1,16.0,677677.0,3,1,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003874,3008,3.0,12.0,5,2.0,23139.0,0,6.0,460235.0,4,2,3.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7003875,8822,9.0,26.0,4,4.0,36757.0,0,4.0,1270322.0,3,2,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
7003876,3794,19.0,11.0,5,4.0,23714.0,0,1.0,743671.0,4,1,3.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003877,4465,22.0,13.0,4,5.0,24806.0,1,2.0,763529.0,3,5,1.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003878,5365,11.0,27.0,4,4.0,23326.0,0,8.0,1040806.0,3,4,4.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7003879,5120,31.0,10.0,4,6.0,28442.0,0,4.0,645065.0,3,1,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7003880,4874,5.0,15.0,4,2.0,22154.0,0,1.0,565370.0,3,9,3.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003881,5183,31.0,31.0,6,2.0,25914.0,1,2.0,917356.0,4,3,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003882,4115,4.0,8.0,6,6.0,20576.0,1,3.0,633741.0,4,8,3.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7003883,2693,8.0,13.0,5,2.0,22440.0,0,5.0,417384.0,4,3,1.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
7003884,2949,3.0,18.0,5,4.0,24575.0,0,1.0,345033.0,4,3,1.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
7003885,3701,15.0,15.0,4,5.0,24671.0,0,4.0,651314.0,3,8,1.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003886,3969,16.0,16.0,4,2.0,24804.0,0,7.0,575453.0,3,5,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003887,6293,25.0,31.0,5,2.0,22890.30999066293,1,5.0,1139046.0,4,10,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7003888,5888,35.0,18.0,4,2.0,25600.0,1,9.0,1130496.0,3,11,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
7003889,4009,16.0,4.0,5,5.0,26725.0,1,2.0,513120.0,4,8,5.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003890,4248,25.0,25.0,4,5.0,26552.0,0,3.0,815677.0,3,14,3.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
7003891,3418,17.0,17.0,4,2.0,21361.0,0,2.0,598108.0,3,3,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7003892,4163,12.0,21.0,5,5.0,24489.0,1,2.0,641122.0,4,3,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7003893,3644,18.0,4.0,4,4.0,21433.0,0,3.0,568403.0,3,1,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7003894,6545,39.0,20.0,4,2.0,34449.0,0,4.130073800738008,1217428.0,3,1,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
7003895,5777,12.0,29.0,4,4.0,23106.0,0,3.0,906911.0,3,3,1.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003896,4442,9.0,22.0,4,4.0,21153.0,1,11.0,635225.0,3,1,4.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7003897,4582,18.0,14.0,4,5.0,20827.0,0,4.0,655217.0,3,8,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7003898,4335,4.0,4.0,4,4.0,22890.30999066293,0,2.0,637177.0,3,1,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7003899,3665,15.0,7.0,2,6.0,24431.0,1,2.0,626655.0,1,8,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003900,5798,12.0,17.0,4,4.0,23193.0,1,1.0,887132.0,3,3,3.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003901,5701,6.0,17.0,4,4.0,23753.0,0,3.0,723991.0,3,8,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003902,4795,19.0,5.0,5,2.0,25238.0,0,6.0,608993.0,4,1,1.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7003903,4951,15.0,10.0,5,5.0,20631.0,1,2.0,633784.0,4,3,5.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7003904,3013,15.0,15.0,4,2.0,25110.0,0,6.0,388703.0,3,1,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7003905,4223,8.0,13.0,5,2.0,28156.0,0,1.0,570159.0,4,13,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7003906,2521,5.0,15.0,4,4.0,25212.0,0,1.0,340362.0,3,3,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003907,4341,22.0,13.0,2,4.0,20670.0,1,5.0,859459.0,1,8,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7003908,3371,13.0,13.0,4,2.0,21067.0,0,1.0,401116.0,3,3,4.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7003909,2557,13.0,8.0,4,4.0,21308.0,1,4.0,294050.0,3,1,1.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7003910,3067,9.0,9.0,4,6.0,21909.0,0,1.0,352735.0,3,4,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7003911,5454,33.0,11.0,4,4.0,23715.0,0,1.0,769077.0,3,1,5.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
7003912,2781,3.0,3.0,4,5.0,27812.0,0,2.0,322619.0,3,8,3.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7003913,3474,7.0,10.0,5,2.0,28953.0,0,9.0,409974.0,4,4,5.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
7003914,4967,30.0,25.0,5,4.0,24837.0,1,2.0,606023.0,4,1,3.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003915,3801,4.0,15.0,5,5.0,21114.0,1,3.0,539674.0,4,3,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7003916,4023,16.0,8.0,2,5.0,21173.0,0,2.0,543087.0,1,1,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7003917,2479,2.0,10.0,4,2.0,20658.0,0,6.0,456129.0,3,3,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7003918,4999,20.0,20.0,5,5.0,24997.0,0,2.0,584930.0,4,1,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7003919,5568,6.0,6.0,4,5.0,22273.0,0,6.0,968876.0,3,5,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7003920,2608,8.0,10.0,4,2.0,23710.0,0,3.0,365134.0,3,8,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7003921,6473,32.0,19.0,5,4.0,22890.30999066293,0,16.0,1035654.0,4,1,1.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
7003922,3743,4.0,19.0,4,2.0,23393.0,0,3.0,707404.0,3,8,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003923,2520,10.0,13.0,4,4.0,21000.0,0,1.0,277200.0,3,3,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7003924,4039,4.0,4.0,2,2.0,23761.0,1,3.0,565512.0,1,5,1.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7003925,5267,26.0,5.0,4,2.0,35116.0,1,5.0,679495.0,3,3,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
7003926,4543,5.0,18.0,4,4.0,22717.0,1,7.0,549751.0,3,4,1.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003927,4815,29.0,10.0,4,5.0,20933.0,0,4.0,900328.0,3,1,3.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7003928,4743,5.0,24.0,4,6.0,21559.0,0,12.0,739905.0,3,5,3.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7003929,4554,9.0,27.0,4,5.0,20701.0,0,4.0,860748.0,3,3,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7003930,5992,18.0,12.0,5,4.0,26053.0,0,2.0,880852.0,4,1,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7003931,2696,11.0,3.0,4,2.0,20742.0,1,1.0,399076.0,3,1,4.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7003932,5373,32.0,11.0,4,6.0,21491.0,0,10.0,736067.0,3,18,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7003933,4593,14.0,14.0,4,5.0,24172.0,0,2.0,918536.0,3,4,1.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003934,5258,11.0,5.0,4,6.0,21033.0,0,8.0,951743.0,3,3,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7003935,4984,30.0,15.0,4,5.0,22654.0,1,2.0,603049.0,3,2,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7003936,7870,16.0,39.0,5,3.56536312849162,32793.0,0,4.130073800738008,1204159.0,4,10,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
7003937,4600,18.0,23.0,5,4.0,21905.0,0,7.0,795809.0,4,1,5.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003938,5679,28.0,23.0,4,6.0,37863.0,0,5.0,761046.0,3,3,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
7003939,3999,8.0,8.0,4,4.0,24995.0,0,10.0,719856.0,3,3,1.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003940,5691,11.0,17.0,4,6.0,22763.0,0,3.0,648746.0,3,13,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003941,3314,3.0,20.0,4,2.0,20715.0,0,1.0,526990.0,3,3,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7003942,3906,20.0,12.0,4,4.0,22979.0,1,6.0,734409.0,3,3,1.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003943,2753,6.0,14.0,5,2.0,22944.0,1,3.0,490084.0,4,4,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7003944,4352,22.0,9.0,4,4.0,22906.0,1,7.0,648469.0,3,8,3.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003945,3928,8.0,8.0,5,6.0,20675.0,0,5.0,659946.0,4,3,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7003946,4895,5.0,10.0,4,4.0,37654.0,1,2.0,548242.0,3,7,3.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
7003947,4434,18.0,22.0,2,6.0,22890.30999066293,0,2.0,532039.0,1,8,3.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
7003948,4005,16.0,16.0,4,4.0,25034.0,0,1.0,596811.0,3,5,1.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7003949,2685,8.0,13.0,2,6.0,26849.0,0,1.0,512816.0,1,8,3.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7003950,3452,14.0,3.0,4,6.0,23015.0,0,9.0,510933.0,3,9,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003951,3823,19.0,15.0,4,6.0,22488.0,0,1.0,496985.0,3,3,5.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7003952,2643,3.0,11.0,5,4.0,26426.0,1,3.0,412246.0,4,5,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7003953,4644,23.0,19.0,4,2.0,21111.0,0,5.0,631641.0,3,3,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7003954,8053,32.0,8.0,4,2.0,35012.0,0,6.0,1409233.0,3,5,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
7003955,5063,30.0,5.0,4,4.0,23013.0,0,3.0,663235.0,3,3,3.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003956,4664,5.0,9.0,6,2.0,24548.0,0,5.0,830213.0,4,3,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7003957,7985,24.0,24.0,4,6.0,38023.0,0,10.0,1189740.0,3,11,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
7003958,4886,20.0,29.0,4,4.0,23267.0,0,3.0,899037.0,3,9,5.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003959,2528,8.0,5.0,5,2.0,22980.0,0,4.0,472699.0,4,5,3.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003960,2599,5.0,16.0,4,5.0,21659.0,1,6.0,371668.0,3,5,4.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7003961,4786,14.0,19.0,6,4.0,20808.0,0,3.0,856665.0,4,1,4.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7003962,2217,4.0,4.0,4,2.0,20159.0,1,4.0,270534.0,3,1,5.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7003963,8030,32.0,48.0,4,4.0,36498.0,0,13.0,1356996.0,3,13,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
7003964,3201,6.0,10.0,4,2.0,21343.0,0,4.0,364965.0,3,3,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7003965,3494,7.0,7.0,4,2.0,20554.0,0,3.0,614976.0,3,5,3.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7003966,7598,8.0,23.0,5,4.0,22890.30999066293,0,5.0,873770.0,4,8,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7003967,2100,11.0,13.0,5,5.0,21003.0,0,4.0,327647.0,4,2,3.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7003968,2523,15.0,5.0,5,2.0,21021.0,0,1.0,461621.0,4,1,3.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7003969,4299,17.0,9.0,4,6.0,26869.0,0,4.0,593268.0,3,9,1.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7003970,6189,31.0,25.0,5,3.56536312849162,32575.0,0,4.130073800738008,662250.0,4,1,3.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
7003971,3550,11.0,11.0,5,4.0,35503.0,0,4.0,610652.0,4,8,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
7003972,4835,15.0,10.0,4,2.0,21021.0,0,2.0,681711.0,3,8,4.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7003973,7181,22.0,29.0,5,6.0,28723.0,0,6.0,1306897.0,4,12,1.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7003974,3294,3.0,20.0,4,2.0,23527.0,0,3.0,457835.0,3,5,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003975,7627,15.0,31.0,4,4.0,36318.0,0,2.0,999108.0,3,2,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
7003976,4991,30.0,20.0,6,4.0,22687.0,0,1.0,843503.0,4,4,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7003977,5337,16.0,27.0,4,4.0,22237.0,0,13.0,597731.0,3,1,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
